From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),WS (m/s),WD (degree),AT (degree C)
2022-02-05,25.785,51.83083333333334,13.660000000000002,18.62,32.28,29.399999999999995,18.77125,1.0004166666666667,40.8975,0.0,1.6966666666666665,1.29,16.169583333333332
2022-02-06,27.12642857142857,54.95357142857143,13.66,18.62,32.28,29.4,18.967142857142857,1.002857142857143,35.67285714285715,0.0,0.04,,14.315
2022-02-07,38.677368421052634,82.84736842105262,13.660000000000002,18.62,32.28,29.400000000000002,32.15631578947369,1.0352631578947369,51.91157894736842,0.0,2.74,,18.77157894736842
2022-02-08,40.669583333333335,84.56875000000001,13.660000000000002,18.62,32.28,29.399999999999995,26.931250000000002,1.02875,38.354166666666664,0.0,1.9345454545454546,1.1866666666666668,18.62
2022-02-09,36.06791666666667,74.53708333333333,13.660000000000002,18.62,32.28,29.399999999999995,20.66208333333333,1.0125,32.36875,0.0,0.9076923076923078,1.5779999999999998,19.5075
2022-02-10,28.7925,58.275416666666665,13.660000000000002,18.62,32.28,29.399999999999995,17.093333333333334,1.0020833333333334,36.108333333333334,0.0,0.5845454545454546,0.58,20.208333333333332
2022-02-11,28.395416666666666,57.419999999999995,13.660000000000002,18.62,32.28,29.399999999999995,17.337500000000002,0.9979166666666667,47.835,0.0,1.6533333333333333,1.79,17.870416666666667
2022-02-12,25.64782608695652,51.503913043478256,13.66,18.62,32.28,29.4,16.79826086956522,1.008695652173913,42.630434782608695,0.0,0.9179999999999999,1.3,16.892608695652175
2022-02-13,23.502727272727274,46.53,13.659999999999998,18.62,32.28,29.4,18.677272727272726,1.0190909090909093,22.206363636363633,0.0,0.54,3.36,12.787272727272727
2022-02-14,37.96409090909091,82.73380952380953,13.659999999999998,18.62,32.28,29.4,34.932272727272725,1.0377272727272728,49.16318181818181,0.0,1.2666666666666666,1.17,18.23090909090909
2022-02-15,42.531666666666666,88.92291666666667,13.660000000000002,18.62,15.467500000000001,29.399999999999995,34.92875,1.03125,49.57375,0.0,0.1411111111111111,1.1400000000000001,18.948333333333334
2022-02-16,40.50083333333333,84.27,,,0.0,,30.78333333333333,1.0275,51.88916666666666,0.0,0.6709090909090909,0.7600000000000001,20.020833333333332
2022-02-17,44.915,93.81,,,0.0,,21.65375,1.02125,35.08708333333333,0.0,1.8375,1.4100000000000001,19.617083333333333
2022-02-18,31.119583333333335,63.655,,,0.0,,17.899583333333332,1.00875,43.786249999999995,0.0,0.5049999999999999,,19.9075
2022-02-19,30.307777777777776,62.01555555555555,,,0.0,,15.05888888888889,1.02,6.243333333333333,0.0,0.51,1.8250000000000002,15.051111111111112
2022-02-20,,,,,,,,,,,,,
2022-02-21,28.975,63.565,,,0.0,,19.535,1.0625,2.08,0.0,,,12.9025
2022-02-22,,,,,,,,,,,,,
2022-02-23,67.55857142857143,144.8,,,0.0,,34.089999999999996,1.05,32.43571428571429,0.0,2.905,,20.87142857142857
2022-02-24,38.91041666666667,80.68833333333333,,,0.0,,30.919583333333335,1.0208333333333333,38.37375,0.0,1.206,,22.41875
2022-02-25,35.51083333333333,73.12583333333333,,,0.0,,20.938333333333333,1.0133333333333334,53.68083333333333,0.0,0.83,2.29,24.157083333333333
2022-02-26,39.16166666666667,81.17541666666666,,,0.0,,21.50125,1.0158333333333334,58.812916666666666,0.0,0.20400000000000001,1.81,23.595
2022-02-27,22.1075,43.64416666666667,,,0.0,,13.256666666666668,1.0008333333333332,50.0525,0.0,0.016,0.57,23.64375
2022-02-28,21.24388888888889,41.78055555555555,,,0.0,,18.195555555555554,0.9994444444444444,65.02444444444444,0.0,1.5422222222222224,1.21,24.228333333333335
2022-03-01,,,,,,,,,,,,,
2022-03-02,,,,,,,,,,,,,
2022-03-03,52.620000000000005,109.61500000000001,,,0.0,,22.005,1.026,68.424,0.0,0.038,,25.849
2022-03-04,42.16791666666666,87.79458333333334,,,0.0,,25.932083333333335,1.0295833333333333,62.59291666666667,0.0,0.022,0.72,23.643333333333334
2022-03-05,41.66875,86.55708333333332,,,0.0,,24.444999999999997,1.0304166666666668,68.33375,0.0,,0.75,24.235833333333332
2022-03-06,34.119,70.134,,,0.0,,19.058,1.0290000000000001,43.158,0.0,,,19.075
2022-03-07,50.71130434782609,107.46,,,0.0,,32.60695652173913,1.0482608695652174,74.53045454545455,0.0,,0.63,23.575652173913046
2022-03-08,40.3825,84.05333333333333,,,0.0,,23.957083333333333,1.0470833333333334,62.41583333333333,0.0,5.1,0.42,23.709166666666665
2022-03-09,36.61125,75.75958333333334,,,0.0,,26.642083333333332,1.0429166666666667,58.909166666666664,0.0,1.55,0.9950000000000001,23.685833333333335
2022-03-10,47.60583333333333,100.2075,,,0.0,,27.58875,1.0562500000000001,70.24041666666666,0.0,5.73,0.96,23.775000000000002
2022-03-11,44.37708333333333,92.84166666666665,,,0.0,,30.01875,1.0495833333333333,72.9375,0.0,5.2,,25.168333333333333
2022-03-12,34.032916666666665,70.19166666666666,,,0.0,,22.655833333333334,1.0333333333333334,61.93333333333334,0.0,2.3899999999999997,0.9960000000000001,25.21291666666667
2022-03-13,34.82,72.04,,,0.0,,19.11333333333333,1.048888888888889,29.216666666666665,0.0,,,18.23
2022-03-14,51.319375,115.98733333333332,,,0.0,,34.05375,1.065625,93.204375,0.0,,0.57,29.25875
2022-03-15,54.126666666666665,114.04166666666667,,,0.0,,30.928749999999997,1.0758333333333334,76.53458333333333,0.0,5.529999999999999,0.895,25.8225
2022-03-16,66.27374999999999,141.29125,,,0.0,,41.57,1.08375,89.83478260869565,0.0,5.3100000000000005,2.9,26.6825
2022-03-17,60.819583333333334,128.89124999999999,,,0.0,,40.36291666666667,1.0533333333333335,79.34375,0.0,3.686666666666667,1.51,27.846249999999998
2022-03-18,41.808749999999996,91.26739130434783,,,0.0,,33.21333333333333,1.0425,66.00333333333333,0.0,5.55,,27.909166666666668
2022-03-19,53.39333333333334,113.20333333333333,,,0.0,,30.204166666666666,1.0645833333333334,60.53208333333333,0.0,2.755,3.33,27.0475
2022-03-20,64.07666666666667,135.875,,,0.0,,30.372500000000002,1.08125,72.39166666666667,0.0,,0.615,27.14916666666667
2022-03-21,66.86874999999999,142.48958333333334,,,0.0,,29.60291666666667,1.0866666666666667,66.39375,0.0,5.793333333333333,1.24,29.151666666666667
2022-03-22,69.806875,148.9775,,,0.0,,28.820625,1.0750000000000002,75.6175,0.0,5.8999999999999995,1.03,28.13125
2022-03-23,52.92230769230769,111.53769230769231,,,0.0,,20.43769230769231,1.0769230769230769,85.30384615384615,0.0,6.155,0.46,31.474615384615383
2022-03-24,78.9575,169.6925,,,0.0,,34.86083333333333,1.1145833333333333,69.07833333333333,0.0,3.2800000000000002,1.092,27.49791666666667
2022-03-25,73.4725,157.495,,,0.0,,24.377916666666664,1.11,51.02458333333333,0.0,2.54,2.07,27.952916666666667
2022-03-26,65.46541666666667,138.98166666666665,,,0.0,,17.965416666666666,1.0858333333333334,60.43,0.0,3.0500000000000003,4.04,30.170416666666668
2022-03-27,61.68125,131.095,,,0.0,,23.088333333333335,1.0720833333333333,84.43249999999999,0.0,3.74,0.42,29.26291666666667
2022-03-28,83.60842105263157,178.09052631578948,,,0.0,,34.83421052631579,1.1173684210526316,69.85888888888888,0.0,,,28.00157894736842
2022-03-29,90.40416666666665,194.82833333333335,,,0.0,,39.85958333333333,1.1229166666666666,53.595000000000006,0.0,3.2649999999999997,1.7,27.590416666666666
2022-03-30,95.77,207.28875000000002,,,0.0,,40.11208333333334,1.1308333333333334,58.68272727272727,0.0,3.775,1.08,28.146666666666665
2022-03-31,88.39208333333333,190.38958333333335,,,0.0,,41.79875,1.115,51.56909090909091,0.0,4.1000000000000005,1.22,28.472916666666666
2022-04-01,68.08708333333333,145.30416666666667,,,0.0,,29.38,0.9229166666666667,64.95208333333333,0.0,8.696666666666667,1.4,29.504583333333333
2022-04-02,62.22625,125.23666666666666,6.3308333333333335,7.16125,13.492916666666666,13.1225,25.46083333333333,0.7858333333333333,64.38666666666666,0.0,4.64,1.095,31.01375
2022-04-03,76.35125000000001,137.5075,6.325,7.165,13.490416666666667,13.119166666666667,35.68416666666666,0.78625,93.85608695652174,0.0,3.8499999999999996,0.8633333333333333,30.4525
2022-04-04,69.45875,131.085,6.304166666666667,7.172916666666667,13.475,13.11125,28.084166666666665,0.7866666666666667,70.2225,0.0,,,29.260416666666668
2022-04-05,49.79,96.09318181818183,6.317333333333333,4.9082608695652175,8.793478260869565,13.117333333333333,18.88304347826087,0.8856521739130435,51.143478260869564,0.0,6.1739999999999995,3.0133333333333336,29.745217391304347
2022-04-06,50.4275,100.16041666666666,,0.6687500000000001,0.0,,25.215416666666666,1.0679166666666668,56.55583333333333,0.0,2.18,1.0033333333333332,30.823333333333334
2022-04-07,56.68666666666667,98.07666666666667,,0.6691666666666666,0.0,,17.405416666666667,1.06,80.97416666666666,0.0,,0.73,30.98375
2022-04-08,52.47833333333333,97.21875,,0.6754166666666667,0.0,,14.823749999999999,1.05875,82.22083333333333,0.0,4.64,0.71,30.86125
2022-04-09,49.05722222222222,85.45681818181818,,0.6622727272727272,0.0,,13.363181818181818,1.0640909090909092,85.66363636363636,0.0,6.2524999999999995,1.26,31.219545454545457
2022-04-10,46.910666666666664,82.69800000000001,,0.6506666666666666,0.0,,12.454666666666666,1.058,86.32199999999999,0.0,2.88,2.6799999999999997,31.588666666666665
2022-04-11,43.41538461538461,97.67153846153846,,0.6423076923076922,0.0,,12.023076923076925,1.0792307692307692,108.82538461538462,0.0,,0.8166666666666668,35.94692307692308
2022-04-12,47.638749999999995,97.33458333333334,,0.6129166666666667,0.0,,11.04625,1.0775,71.40583333333333,0.0,4.5024999999999995,0.792,32.7175
2022-04-13,47.721666666666664,92.355,,0.6054166666666666,0.0,,10.727083333333333,1.08625,74.47625000000001,0.0,3.3825,0.9133333333333332,33.33
2022-04-14,34.9125,124.76555555555557,,0.61,0.0,,13.217083333333333,1.0708333333333335,88.37416666666667,0.0,0.6016666666666667,0.9666666666666667,33.785000000000004
2022-04-15,45.98791666666667,106.23875,,0.6166666666666667,0.0,,12.980416666666668,1.0808333333333333,83.75,0.0,4.64,,33.415
2022-04-16,37.77,68.03473684210526,,0.6178947368421053,0.0,,9.810526315789474,1.0615789473684212,93.60526315789474,0.0,2.8633333333333333,0.9366666666666666,33.54157894736842
2022-04-17,,,,,,,,,,,,,
2022-04-18,38.191538461538464,123.27714285714286,,0.61,0.0,,21.099999999999998,1.0914285714285714,91.47461538461539,0.0,,,35.25714285714286
2022-04-19,60.2475,123.26791666666666,,0.6195833333333333,0.0,,15.082916666666668,1.0816666666666668,70.295,0.0,,0.88,32.92541666666667
2022-04-20,58.415,123.02041666666666,,0.6120833333333333,0.0,,15.633333333333333,1.0941666666666667,49.45875,0.0,2.15,1.335,32.443333333333335
2022-04-21,54.055,92.84125,,0.61625,0.0,,11.23875,1.07375,98.85875,0.0,3.5300000000000002,2.2875,34.271875
2022-04-22,26.52521739130435,58.40130434782609,,0.5852941176470587,0.0,,9.342916666666666,1.06875,70.71958333333333,0.0,5.55,0.56,29.00583333333333
2022-04-23,35.809999999999995,83.37333333333333,,,0.0,,11.44,1.1066666666666667,5.986666666666667,0.0,,,25.006666666666664
2022-04-24,,,,,,,,,,,,,
2022-04-25,72.69384615384615,161.59692307692305,5.557777777777777,17.454444444444444,13.606153846153846,30.108999999999998,38.29076923076923,1.0915384615384616,99.07583333333334,0.0,3.9799999999999995,0.5033333333333333,35.035384615384615
2022-04-26,64.05875,132.65916666666666,6.045416666666667,15.460416666666667,21.504583333333333,13.762083333333335,30.477500000000003,1.1004166666666666,87.85913043478261,0.0,1.7149999999999999,0.23,32.22125
2022-04-27,61.81470588235294,108.13058823529411,6.03764705882353,15.488823529411764,21.527058823529412,13.75294117647059,22.888823529411766,1.0923529411764705,72.83375,0.0,0.35000000000000003,0.82,33.777058823529416
2022-04-28,44.93333333333334,105.16571428571429,29.604285714285716,18.248333333333335,43.12571428571429,24.135714285714283,34.558571428571426,1.1442857142857144,13.763333333333334,0.0,,,26.004285714285714
2022-04-29,53.88130434782609,123.86545454545454,192.13647058823528,12.036666666666667,242.73391304347825,146.56041666666667,40.187916666666666,1.1383333333333334,77.26380952380953,0.0,2.08,0.9,33.22875
2022-04-30,56.96541666666667,98.74000000000001,110.82625,21.587083333333336,94.00208333333335,34.0575,22.506249999999998,1.1208333333333333,89.37875000000001,0.0,2.54,0.5525,34.697916666666664
2022-05-01,48.87478260869565,84.36521739130436,25.409583333333334,25.902083333333334,51.07375,3.4104545454545456,23.335833333333337,1.1125,72.95458333333333,0.0,2.8333333333333335,0.2966666666666667,32.620416666666664
2022-05-02,31.7665,59.03,20.27173913043478,24.862608695652174,44.88,4.560555555555556,16.57086956521739,1.112608695652174,73.4291304347826,0.0,,,30.946521739130436
2022-05-03,35.31,64.42625,24.638749999999998,22.405,47.04125,2.9014285714285712,15.61375,1.1062500000000002,39.8375,0.0,,,27.5575
2022-05-04,26.3555,47.982499999999995,23.47083333333333,25.07217391304348,45.943333333333335,5.697619047619048,18.947916666666668,1.1045833333333335,78.99521739130435,0.0,6.41,0.01,30.603333333333335
2022-05-05,28.152666666666665,47.63647058823529,19.21777777777778,23.447222222222223,42.504444444444445,2.172941176470588,16.294444444444444,1.1083333333333334,55.11833333333333,0.0,3.9442857142857144,22.29625,31.918333333333333
2022-05-06,36.541538461538465,76.72076923076924,96.13615384615385,28.919999999999998,87.80384615384615,5.776666666666666,18.363846153846154,1.1276923076923078,24.446923076923078,0.0,4.351538461538461,105.18538461538462,29.911538461538463
2022-05-07,38.527499999999996,88.15333333333332,92.94,26.235882352941175,83.83458333333333,1.3714285714285714,14.699583333333335,1.1145833333333333,23.007916666666663,0.0,4.364583333333333,105.75833333333333,30.585833333333337
2022-05-08,34.18875,72.16625,46.585,16.24625,61.85625,0.05,14.07625,1.105,3.1875,0.0,4.51375,105.38375,26.915
2022-05-09,14.21285714285714,34.36416666666667,35.05416666666667,17.397727272727273,49.395,3.880625,17.397916666666667,1.1041666666666667,22.394166666666667,0.0,4.42875,105.39125,30.785
2022-05-10,6.380909090909091,15.372777777777777,25.18894736842105,14.322631578947368,38.602631578947374,3.5775,13.575263157894737,1.0994736842105264,10.931052631578947,0.0,4.341578947368421,105.39473684210526,29.939473684210526
2022-05-11,28.097692307692306,42.51,18.164210526315788,16.468947368421055,33.92947368421053,2.636842105263158,11.653157894736841,1.101578947368421,17.58421052631579,0.0,4.202105263157895,105.11736842105263,30.204736842105262
2022-05-12,15.7025,22.99,17.360416666666666,18.72,36.08208333333334,2.4754545454545456,10.9475,1.1041666666666667,22.960416666666664,0.0,4.217083333333334,105.65041666666667,31.511666666666667
2022-05-13,21.80611111111111,84.88,17.672777777777778,19.35,37.022777777777776,2.4899999999999998,11.51388888888889,1.1033333333333335,25.631666666666668,0.0,4.189444444444444,105.73777777777778,32.97555555555555
2022-05-14,62.763999999999996,152.16833333333332,15.396666666666667,22.080000000000002,32.553333333333335,1.58,15.371666666666668,1.1266666666666667,40.61666666666667,0.0,4.411666666666666,104.23,38.27
2022-05-15,40.035,208.685,20.65,,11.945,6.995,25.7,1.165,19.87,0.0,4.2,106.0,36.46
2022-05-16,44.95875,78.458125,19.674,28.5865,47.6215,0.568,14.270499999999998,1.1255000000000002,27.687,0.0,4.368,105.2325,32.97
2022-05-17,41.566,37.21,18.206666666666667,22.2975,40.504583333333336,0.4063636363636364,11.734583333333333,1.1145833333333335,33.94625,0.0,4.582083333333333,105.38208333333334,33.229166666666664
2022-05-18,21.72304347826087,55.13391304347826,15.544583333333334,21.543333333333333,37.09041666666666,0.9765,10.35375,1.11125,33.1775,0.0,4.40125,105.43791666666668,32.54083333333333
2022-05-19,26.468181818181815,60.184999999999995,17.329166666666666,25.515416666666667,42.843333333333334,15.341578947368422,11.7575,1.12,26.2025,0.0,4.21875,105.75416666666666,31.361666666666668
2022-05-20,17.20714285714286,46.028571428571425,43.405,12.40857142857143,48.73125,15.4125,11.74875,1.125,5.9350000000000005,0.0,4.1775,105.4475,27.502499999999998
2022-05-21,41.785999999999994,98.6,19.974444444444444,19.093888888888888,37.73888888888889,1.3566666666666667,14.257777777777777,1.125,30.188333333333333,0.0,4.393888888888889,105.62222222222222,35.20611111111111
2022-05-22,14.079999999999998,150.82,14.625,,8.365,4.5,24.115000000000002,1.165,21.29,0.0,4.2,106.0,32.72
2022-05-23,10.182,47.95272727272727,13.165000000000001,23.070833333333336,32.07928571428572,1.5554545454545454,14.108571428571429,1.1371428571428572,44.29692307692308,0.0,4.430714285714286,105.53357142857143,31.492142857142856
2022-05-24,29.04111111111111,66.09909090909092,37.35909090909091,26.232727272727274,59.07454545454546,1.0414285714285714,14.593636363636364,1.1463636363636363,28.39181818181818,0.0,4.191818181818181,105.80727272727273,30.83272727272727
2022-05-25,24.417083333333334,62.66208333333333,26.127499999999998,22.842083333333335,48.96875,1.61,10.423333333333334,1.1183333333333334,28.88625,0.0,4.2475,105.50708333333334,29.941666666666666
2022-05-26,42.12285714285714,114.14857142857143,40.10642857142857,22.080000000000002,61.74142857142857,0.049999999999999996,12.444999999999999,1.14,21.898571428571426,0.0,4.2664285714285715,105.6707142857143,29.675
2022-05-27,15.282222222222222,55.682307692307695,16.933846153846154,33.30384615384615,48.76538461538462,14.606,10.886153846153848,1.123076923076923,46.901538461538465,0.0,4.253076923076923,105.62923076923077,34.14692307692308
2022-05-28,23.77625,59.335,29.29125,32.11142857142857,54.9525,11.05125,13.13125,1.1287500000000001,6.645714285714285,0.0,4.2,106.0,27.02375
2022-05-29,5.46,67.73375,20.30375,27.548571428571428,43.345,3.375,13.206249999999999,1.1375,10.557500000000001,0.0,4.16375,105.12125,27.25
2022-05-30,23.540666666666667,59.646190476190476,19.843333333333334,30.913809523809526,49.94095238095238,1.8900000000000001,11.25095238095238,1.1328571428571428,31.089523809523808,0.0,4.518571428571429,105.34952380952382,32.13142857142857
2022-05-31,27.377499999999998,98.808,17.448,20.419999999999998,35.245999999999995,2.6100000000000003,14.13,1.138,55.974000000000004,0.0,4.164,104.59400000000001,36.246
2022-06-01,25.533846153846152,120.42857142857143,20.575714285714287,43.60923076923076,58.60142857142858,5.14,14.432142857142859,1.1557142857142857,41.10285714285715,0.0,4.397142857142858,104.81071428571428,33.589999999999996
2022-06-02,37.477999999999994,95.98826086956522,28.560434782608695,24.74857142857143,48.12304347826087,8.33,30.5195652173913,0.8404347826086955,12.418000000000001,0.0,4.259130434782609,105.1482608695652,32.458260869565216
2022-06-03,40.16571428571429,106.65809523809524,30.677142857142858,57.475833333333334,51.191428571428574,22.341578947368422,18.222857142857144,0.7628571428571428,17.8755,0.0,4.356666666666667,105.53142857142856,33.76857142857143
2022-06-04,15.477142857142857,59.104285714285716,23.372857142857146,41.728571428571435,65.11,9.44,14.834285714285715,0.7299999999999999,7.168571428571428,0.0,4.258571428571429,105.22857142857143,30.065714285714286
